Year,State,Electoral_Votes,Winner,Winner_EV,Runner_Up,Runner_Up_EV,Total_EV_Cast,Notes,Winner_Party,RunnerUp_Party,Population,Population_Per_EV
1888,Indiana,15,Benjamin Harrison,15,Grover Cleveland,0,401,Harrison home state,Republican,Democratic,2149583.0,143305.53333333333
1888,Iowa,13,Benjamin Harrison,13,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,1854440.0,142649.23076923078
1888,Kansas,9,Benjamin Harrison,9,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,1341706.0,149078.44444444444
1888,Kentucky,13,Grover Cleveland,13,Benjamin Harrison,0,401,Cleveland Democrat,Republican,Democratic,1816646.0,139742.0
1888,Louisiana,8,Grover Cleveland,8,Benjamin Harrison,0,401,Cleveland Democrat,Republican,Democratic,1082860.0,135357.5
1888,Maine,6,Benjamin Harrison,6,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,658656.0,109776.0
1888,Maryland,8,Grover Cleveland,8,Benjamin Harrison,0,401,Cleveland Democrat,Republican,Democratic,1020901.0,127612.625
1888,Massachusetts,14,Benjamin Harrison,14,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,2147775.0,153412.5
1888,Michigan,13,Benjamin Harrison,13,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,2002499.0,154038.38461538462
1888,Minnesota,7,Benjamin Harrison,7,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,1204381.0,172054.42857142858
1888,Mississippi,9,Grover Cleveland,9,Benjamin Harrison,0,401,Cleveland Democrat,Republican,Democratic,1257999.0,139777.66666666666
1888,Missouri,16,Grover Cleveland,16,Benjamin Harrison,0,401,Cleveland Democrat,Republican,Democratic,2577024.0,161064.0
1888,Nebraska,5,Benjamin Harrison,5,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,940605.0,188121.0
1888,Nevada,3,Benjamin Harrison,3,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,50337.0,16779.0
1888,New Hampshire,4,Benjamin Harrison,4,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,370622.0,92655.5
1888,New Jersey,9,Grover Cleveland,9,Benjamin Harrison,0,401,Cleveland Democrat,Republican,Democratic,1382170.0,153574.44444444444
1888,New York,36,Benjamin Harrison,36,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,5814857.0,161523.80555555556
1888,North Carolina,11,Grover Cleveland,11,Benjamin Harrison,0,401,Cleveland Democrat,Republican,Democratic,1574308.0,143118.9090909091
1888,Ohio,23,Benjamin Harrison,23,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,3577476.0,155542.4347826087
1888,Oregon,3,Benjamin Harrison,3,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,289117.0,96372.33333333331
1888,Pennsylvania,30,Benjamin Harrison,30,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,5063069.0,168768.96666666667
1888,Rhode Island,4,Benjamin Harrison,4,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,331711.0,82927.75
1888,South Carolina,9,Grover Cleveland,9,Benjamin Harrison,0,401,Cleveland Democrat,Republican,Democratic,1120035.0,124448.33333333331
1888,Tennessee,12,Grover Cleveland,12,Benjamin Harrison,0,401,Cleveland Democrat,Republican,Democratic,1722486.0,143540.5
1888,Texas,13,Grover Cleveland,13,Benjamin Harrison,0,401,Cleveland Democrat,Republican,Democratic,2106771.0,162059.3076923077
1888,Vermont,4,Benjamin Harrison,4,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,332395.0,83098.75
1888,Virginia,12,Grover Cleveland,12,Benjamin Harrison,0,401,Cleveland Democrat,Republican,Democratic,1627297.0,135608.08333333334
1888,West Virginia,6,Grover Cleveland,6,Benjamin Harrison,0,401,Cleveland Democrat,Republican,Democratic,733927.0,122321.16666666669
1888,Wisconsin,11,Benjamin Harrison,11,Grover Cleveland,0,401,Harrison Republican,Republican,Democratic,1612603.0,146600.27272727274
1892,Alabama,11,Grover Cleveland,11,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1576460.0,143314.54545454544
1892,Arkansas,8,Grover Cleveland,8,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1164882.0,145610.25
1892,California,9,Grover Cleveland,8,Benjamin Harrison,1,444,Split vote,Democratic,Republican,1267729.0,140858.77777777778
1892,Colorado,4,James Weaver,4,Benjamin Harrison,0,444,Weaver Populist,Democratic,Republican,438539.0,109634.75
1892,Connecticut,6,Grover Cleveland,6,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,778690.0,129781.66666666669
1892,Delaware,3,Grover Cleveland,3,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,171741.0,57247.0
1892,Florida,4,Grover Cleveland,4,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,418846.0,104711.5
1892,Georgia,13,Grover Cleveland,13,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1913149.0,147165.3076923077
1892,Idaho,3,James Weaver,3,Benjamin Harrison,0,444,New state 1890,Democratic,Republican,103193.0,34397.666666666664
1892,Illinois,24,Grover Cleveland,24,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,4025392.0,167724.66666666666
1892,Indiana,15,Grover Cleveland,15,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,2257216.0,150481.06666666668
1892,Iowa,13,Benjamin Harrison,13,Grover Cleveland,0,444,Harrison Republican,Democratic,Republican,1975887.0,151991.3076923077
1892,Kansas,10,James Weaver,10,Benjamin Harrison,0,444,Weaver Populist,Democratic,Republican,1436585.0,143658.5
1892,Kentucky,13,Grover Cleveland,13,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1916343.0,147411.0
1892,Louisiana,8,Grover Cleveland,8,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1171195.0,146399.375
1892,Maine,6,Benjamin Harrison,6,Grover Cleveland,0,444,Harrison Republican,Democratic,Republican,667762.0,111293.66666666669
1892,Maryland,8,Grover Cleveland,8,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1071521.0,133940.125
1892,Massachusetts,15,Benjamin Harrison,15,Grover Cleveland,0,444,Harrison Republican,Democratic,Republican,2352227.0,156815.13333333333
1892,Michigan,14,Benjamin Harrison,5,Grover Cleveland,9,444,Split vote,Democratic,Republican,2159308.0,154236.2857142857
1892,Minnesota,9,Benjamin Harrison,9,Grover Cleveland,0,444,Harrison Republican,Democratic,Republican,1398505.0,155389.44444444444
1892,Mississippi,9,Grover Cleveland,9,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1341934.0,149103.77777777778
1892,Missouri,17,Grover Cleveland,17,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,2764681.0,162628.29411764705
1892,Montana,3,Benjamin Harrison,3,Grover Cleveland,0,444,New state 1889,Democratic,Republican,163005.0,54335.0
1892,Nebraska,8,Benjamin Harrison,8,Grover Cleveland,0,444,Harrison Republican,Democratic,Republican,1063385.0,132923.125
1892,Nevada,3,James Weaver,3,Benjamin Harrison,0,444,Weaver Populist,Democratic,Republican,46351.0,15450.333333333334
1892,New Hampshire,4,Benjamin Harrison,4,Grover Cleveland,0,444,Harrison Republican,Democratic,Republican,383542.0,95885.5
1892,New Jersey,10,Grover Cleveland,10,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1532680.0,153268.0
1892,New York,36,Grover Cleveland,36,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,6252061.0,173668.36111111112
1892,North Carolina,11,Grover Cleveland,11,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1673120.0,152101.81818181818
1892,North Dakota,3,Benjamin Harrison,1,Grover Cleveland,1,444,New state 1889; split vote,Republican,Populist,216616.0,72205.33333333333
1892,Ohio,23,Benjamin Harrison,1,Grover Cleveland,22,444,Split vote,Democratic,Republican,3769372.0,163885.73913043478
1892,Oregon,4,Benjamin Harrison,4,Grover Cleveland,0,444,Harrison Republican,Republican,Populist,336870.0,84217.5
1892,Pennsylvania,32,Benjamin Harrison,32,Grover Cleveland,0,444,Harrison Republican,Democratic,Republican,5466913.0,170841.03125
1892,Rhode Island,4,Benjamin Harrison,4,Grover Cleveland,0,444,Harrison Republican,Democratic,Republican,362116.0,90529.0
1892,South Carolina,9,Grover Cleveland,9,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1188982.0,132109.11111111112
1892,South Dakota,4,Benjamin Harrison,4,Grover Cleveland,0,444,New state 1889,Democratic,Republican,359194.0,89798.5
1892,Tennessee,12,Grover Cleveland,12,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1818138.0,151511.5
1892,Texas,15,Grover Cleveland,15,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,2398164.0,159877.6
1892,Vermont,4,Benjamin Harrison,4,Grover Cleveland,0,444,Harrison Republican,Democratic,Republican,334666.0,83666.5
1892,Virginia,12,Grover Cleveland,12,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1695621.0,141301.75
1892,Washington,4,Benjamin Harrison,4,Grover Cleveland,0,444,New state 1889,Democratic,Republican,389406.0,97351.5
1892,West Virginia,6,Grover Cleveland,6,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,801995.0,133665.83333333334
1892,Wisconsin,12,Grover Cleveland,12,Benjamin Harrison,0,444,Cleveland Democrat,Democratic,Republican,1763312.0,146942.66666666666
1892,Wyoming,3,Benjamin Harrison,3,Grover Cleveland,0,444,New state 1890,Democratic,Republican,68550.0,22850.0
1896,Alabama,11,William Bryan,11,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1702579.0,154779.9090909091
1896,Arkansas,8,William Bryan,8,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1238223.0,154777.875
1896,California,9,William McKinley,8,William Bryan,1,447,Split vote,Republican,Democratic,1376391.0,152932.33333333334
1896,Colorado,4,William Bryan,4,William McKinley,0,447,Bryan Democrat,Republican,Democratic,489120.0,122280.0
1896,Connecticut,6,William McKinley,6,William Bryan,0,447,McKinley Republican,Republican,Democratic,843555.0,140592.5
1896,Delaware,3,William McKinley,3,William Bryan,0,447,McKinley Republican,Republican,Democratic,178238.0,59412.66666666666
1896,Florida,4,William Bryan,4,William McKinley,0,447,Bryan Democrat,Republican,Democratic,473694.0,118423.5
1896,Georgia,13,William Bryan,13,William McKinley,0,447,Bryan Democrat,Republican,Democratic,2064740.0,158826.15384615384
1896,Idaho,3,William Bryan,3,William McKinley,0,447,Bryan Democrat,Republican,Democratic,132482.0,44160.66666666666
1896,Illinois,24,William McKinley,24,William Bryan,0,447,McKinley Republican,Republican,Democratic,4423471.0,184311.29166666663
1896,Indiana,15,William McKinley,15,William Bryan,0,447,McKinley Republican,Republican,Democratic,2386839.0,159122.6
1896,Iowa,13,William McKinley,13,William Bryan,0,447,McKinley Republican,Republican,Democratic,2103870.0,161836.15384615384
1896,Kansas,10,William Bryan,10,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1453540.0,145354.0
1896,Kentucky,13,William McKinley,12,William Bryan,1,447,Split vote,Republican,Democratic,2031758.0,156289.07692307694
1896,Louisiana,8,William Bryan,8,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1276410.0,159551.25
1896,Maine,6,William McKinley,6,William Bryan,0,447,McKinley Republican,Republican,Democratic,681114.0,113519.0
1896,Maryland,8,William McKinley,8,William Bryan,0,447,McKinley Republican,Republican,Democratic,1129782.0,141222.75
1896,Massachusetts,15,William McKinley,15,William Bryan,0,447,McKinley Republican,Republican,Democratic,2578786.0,171919.06666666668
1896,Michigan,14,William McKinley,14,William Bryan,0,447,McKinley Republican,Republican,Democratic,2290145.0,163581.7857142857
1896,Minnesota,9,William McKinley,9,William Bryan,0,447,McKinley Republican,Republican,Democratic,1574950.0,174994.44444444444
1896,Mississippi,9,William Bryan,9,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1446602.0,160733.55555555556
1896,Missouri,17,William Bryan,17,William McKinley,0,447,Bryan Democrat,Republican,Democratic,2935673.0,172686.64705882352
1896,Montana,3,William Bryan,3,William McKinley,0,447,Bryan Democrat,Republican,Democratic,203167.0,67722.33333333333
1896,Nebraska,8,William Bryan,8,William McKinley,0,447,Bryan home state,Republican,Democratic,1064842.0,133105.25
1896,Nevada,3,William Bryan,3,William McKinley,0,447,Bryan Democrat,Republican,Democratic,44343.0,14781.0
1896,New Hampshire,4,William McKinley,4,William Bryan,0,447,McKinley Republican,Republican,Democratic,397565.0,99391.25
1896,New Jersey,10,William McKinley,10,William Bryan,0,447,McKinley Republican,Republican,Democratic,1708175.0,170817.5
1896,New York,36,William McKinley,36,William Bryan,0,447,McKinley Republican,Republican,Democratic,6760478.0,187791.0555555556
1896,North Carolina,11,William Bryan,11,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1783465.0,162133.18181818182
1896,North Dakota,3,William McKinley,3,William Bryan,0,447,McKinley Republican,Republican,Democratic,267881.0,89293.66666666667
1896,Ohio,23,William McKinley,23,William Bryan,0,447,McKinley home state,Republican,Democratic,3963459.0,172324.30434782608
1896,Oregon,4,William McKinley,4,William Bryan,0,447,McKinley Republican,Republican,Democratic,375203.0,93800.75
1896,Pennsylvania,32,William McKinley,32,William Bryan,0,447,McKinley Republican,Republican,Democratic,5884514.0,183891.0625
1896,Rhode Island,4,William McKinley,4,William Bryan,0,447,McKinley Republican,Republican,Democratic,395336.0,98834.0
1896,South Carolina,9,William Bryan,9,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1264649.0,140516.55555555556
1896,South Dakota,4,William Bryan,4,William McKinley,0,447,Bryan Democrat,Republican,Democratic,380382.0,95095.5
1896,Tennessee,12,William Bryan,12,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1919377.0,159948.08333333334
1896,Texas,15,William Bryan,15,William McKinley,0,447,Bryan Democrat,Republican,Democratic,2723437.0,181562.46666666667
1896,Utah,3,William Bryan,3,William McKinley,0,447,New state 1896,Republican,Democratic,250361.0,83453.66666666667
1896,Vermont,4,William McKinley,4,William Bryan,0,447,McKinley Republican,Republican,Democratic,339153.0,84788.25
1896,Virginia,12,William Bryan,12,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1774902.0,147908.5
1896,Washington,4,William Bryan,4,William McKinley,0,447,Bryan Democrat,Republican,Democratic,453755.0,113438.75
1896,West Virginia,6,William McKinley,6,William Bryan,0,447,McKinley Republican,Republican,Democratic,880398.0,146733.0
1896,Wisconsin,12,William McKinley,12,William Bryan,0,447,McKinley Republican,Republican,Democratic,1916177.0,159681.41666666666
1896,Wyoming,3,William Bryan,3,William McKinley,0,447,Bryan Democrat,Republican,Democratic,80541.0,26847.0
1900,Alabama,11,William Bryan,11,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1828697.0,166245.18181818182
1900,Arkansas,8,William Bryan,8,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1311564.0,163945.5
1900,California,9,William McKinley,9,William Bryan,0,447,McKinley Republican,Republican,Democratic,1485053.0,165005.88888888888
1900,Colorado,4,William Bryan,4,William McKinley,0,447,Bryan Democrat,Republican,Democratic,539700.0,134925.0
1900,Connecticut,6,William McKinley,6,William Bryan,0,447,McKinley Republican,Republican,Democratic,908420.0,151403.33333333334
1900,Delaware,3,William McKinley,3,William Bryan,0,447,McKinley Republican,Republican,Democratic,184735.0,61578.333333333336
1900,Florida,4,William Bryan,4,William McKinley,0,447,Bryan Democrat,Republican,Democratic,528542.0,132135.5
1900,Georgia,13,William Bryan,13,William McKinley,0,447,Bryan Democrat,Republican,Democratic,2216331.0,170487.0
1900,Idaho,3,William Bryan,3,William McKinley,0,447,Bryan Democrat,Republican,Democratic,161772.0,53924.0
1900,Illinois,24,William McKinley,24,William Bryan,0,447,McKinley Republican,Republican,Democratic,4821550.0,200897.91666666663
1900,Indiana,15,William McKinley,15,William Bryan,0,447,McKinley Republican,Republican,Democratic,2516462.0,167764.13333333333
1900,Iowa,13,William McKinley,13,William Bryan,0,447,McKinley Republican,Republican,Democratic,2231853.0,171681.0
1900,Kansas,10,William McKinley,10,William Bryan,0,447,McKinley Republican,Republican,Democratic,1470495.0,147049.5
1900,Kentucky,13,William Bryan,13,William McKinley,0,447,Bryan Democrat,Republican,Democratic,2147174.0,165167.23076923078
1900,Louisiana,8,William Bryan,8,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1381625.0,172703.125
1900,Maine,6,William McKinley,6,William Bryan,0,447,McKinley Republican,Republican,Democratic,694466.0,115744.33333333331
1900,Maryland,8,William McKinley,8,William Bryan,0,447,McKinley Republican,Republican,Democratic,1188044.0,148505.5
1900,Massachusetts,15,William McKinley,15,William Bryan,0,447,McKinley Republican,Republican,Democratic,2805346.0,187023.06666666668
1900,Michigan,14,William McKinley,14,William Bryan,0,447,McKinley Republican,Republican,Democratic,2420982.0,172927.2857142857
1900,Minnesota,9,William McKinley,9,William Bryan,0,447,McKinley Republican,Republican,Democratic,1751394.0,194599.3333333333
1900,Mississippi,9,William Bryan,9,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1551270.0,172363.33333333334
1900,Missouri,17,William Bryan,17,William McKinley,0,447,Bryan Democrat,Republican,Democratic,3106665.0,182745.0
1900,Montana,3,William Bryan,3,William McKinley,0,447,Bryan Democrat,Republican,Democratic,243329.0,81109.66666666667
1900,Nebraska,8,William McKinley,8,William Bryan,0,447,Bryan home state lost,Republican,Democratic,1066300.0,133287.5
1900,Nevada,3,William Bryan,3,William McKinley,0,447,Bryan Democrat,Republican,Democratic,42335.0,14111.666666666666
1900,New Hampshire,4,William McKinley,4,William Bryan,0,447,McKinley Republican,Republican,Democratic,411588.0,102897.0
1900,New Jersey,10,William McKinley,10,William Bryan,0,447,McKinley Republican,Republican,Democratic,1883669.0,188366.9
1900,New York,36,William McKinley,36,William Bryan,0,447,McKinley Republican,Republican,Democratic,7268894.0,201913.72222222225
1900,North Carolina,11,William Bryan,11,William McKinley,0,447,Bryan Democrat,Republican,Democratic,1893810.0,172164.54545454544
1900,North Dakota,3,William McKinley,3,William Bryan,0,447,McKinley Republican,Republican,Democratic,319146.0,106382.0
1900,Ohio,23,William McKinley,23,William Bryan,0,447,McKinley home state,Republican,Democratic,4157545.0,180762.8260869565
1900,Oregon,4,William McKinley,4,William Bryan,0,447,McKinley Republican,Republican,Democratic,413536.0,103384.0
1900,Pennsylvania,32,William McKinley,32,William Bryan,0,447,McKinley Republican,Republican,Democratic,6302115.0,196941.09375
