Year,State,Electoral_Votes,Winner,Winner_EV,Runner_Up,Runner_Up_EV,Total_EV_Cast,Notes
1972,Nebraska,5,Richard Nixon,5,George McGovern,0,538,Nixon Republican
1972,Nevada,3,Richard Nixon,3,George McGovern,0,538,Nixon Republican
1972,New Hampshire,4,Richard Nixon,4,George McGovern,0,538,Nixon Republican
1972,New Jersey,17,Richard Nixon,17,George McGovern,0,538,Nixon Republican
1972,New Mexico,4,Richard Nixon,4,George McGovern,0,538,Nixon Republican
1972,New York,41,Richard Nixon,41,George McGovern,0,538,Nixon Republican
1972,North Carolina,13,Richard Nixon,13,George McGovern,0,538,Nixon Republican
1972,North Dakota,3,Richard Nixon,3,George McGovern,0,538,Nixon Republican
1972,Ohio,25,Richard Nixon,25,George McGovern,0,538,Nixon Republican
1972,Oklahoma,8,Richard Nixon,8,George McGovern,0,538,Nixon Republican
1972,Oregon,6,Richard Nixon,6,George McGovern,0,538,Nixon Republican
1972,Pennsylvania,27,Richard Nixon,27,George McGovern,0,538,Nixon Republican
1972,Rhode Island,4,Richard Nixon,4,George McGovern,0,538,Nixon Republican
1972,South Carolina,8,Richard Nixon,8,George McGovern,0,538,Nixon Republican
1972,South Dakota,4,Richard Nixon,4,George McGovern,0,538,McGovern home state lost
1972,Tennessee,10,Richard Nixon,10,George McGovern,0,538,Nixon Republican
1972,Texas,26,Richard Nixon,26,George McGovern,0,538,Nixon Republican
1972,Utah,4,Richard Nixon,4,George McGovern,0,538,Nixon Republican
1972,Vermont,3,Richard Nixon,3,George McGovern,0,538,Nixon Republican
1972,Virginia,12,Richard Nixon,11,George McGovern,0,538,1 faithless elector
1972,Washington,9,Richard Nixon,8,George McGovern,0,538,1 faithless elector
1972,West Virginia,6,Richard Nixon,6,George McGovern,0,538,Nixon Republican
1972,Wisconsin,11,Richard Nixon,11,George McGovern,0,538,Nixon Republican
1972,Wyoming,3,Richard Nixon,3,George McGovern,0,538,Nixon Republican

1976,Alabama,9,Jimmy Carter,9,Gerald Ford,0,538,Carter Democrat
1976,Alaska,3,Gerald Ford,3,Jimmy Carter,0,538,Ford Republican
1976,Arizona,6,Gerald Ford,6,Jimmy Carter,0,538,Ford Republican
1976,Arkansas,6,Jimmy Carter,6,Gerald Ford,0,538,Carter Democrat
1976,California,45,Gerald Ford,45,Jimmy Carter,0,538,Ford Republican
1976,Colorado,7,Gerald Ford,7,Jimmy Carter,0,538,Ford Republican
1976,Connecticut,8,Gerald Ford,8,Jimmy Carter,0,538,Ford Republican
1976,Delaware,3,Jimmy Carter,3,Gerald Ford,0,538,Carter Democrat
1976,District of Columbia,3,Jimmy Carter,3,Gerald Ford,0,538,Carter Democrat
1976,Florida,17,Jimmy Carter,17,Gerald Ford,0,538,Carter Democrat
1976,Georgia,12,Jimmy Carter,12,Gerald Ford,0,538,Carter home state
1976,Hawaii,4,Jimmy Carter,4,Gerald Ford,0,538,Carter Democrat
1976,Idaho,4,Gerald Ford,4,Jimmy Carter,0,538,Ford Republican
1976,Illinois,26,Gerald Ford,26,Jimmy Carter,0,538,Ford Republican
1976,Indiana,13,Gerald Ford,13,Jimmy Carter,0,538,Ford Republican
1976,Iowa,8,Gerald Ford,8,Jimmy Carter,0,538,Ford Republican
1976,Kansas,7,Gerald Ford,7,Jimmy Carter,0,538,Ford Republican
1976,Kentucky,9,Jimmy Carter,9,Gerald Ford,0,538,Carter Democrat
1976,Louisiana,10,Jimmy Carter,10,Gerald Ford,0,538,Carter Democrat
1976,Maine,4,Gerald Ford,4,Jimmy Carter,0,538,Ford Republican
1976,Maryland,10,Jimmy Carter,10,Gerald Ford,0,538,Carter Democrat
1976,Massachusetts,14,Jimmy Carter,14,Gerald Ford,0,538,Carter Democrat
1976,Michigan,21,Gerald Ford,21,Jimmy Carter,0,538,Ford home state
1976,Minnesota,10,Jimmy Carter,10,Gerald Ford,0,538,Carter Democrat
1976,Mississippi,7,Jimmy Carter,7,Gerald Ford,0,538,Carter Democrat
1976,Missouri,12,Jimmy Carter,12,Gerald Ford,0,538,Carter Democrat
1976,Montana,4,Gerald Ford,4,Jimmy Carter,0,538,Ford Republican
1976,Nebraska,5,Gerald Ford,5,Jimmy Carter,0,538,Ford Republican
1976,Nevada,3,Gerald Ford,3,Jimmy Carter,0,538,Ford Republican
1976,New Hampshire,4,Gerald Ford,4,Jimmy Carter,0,538,Ford Republican
1976,New Jersey,17,Gerald Ford,17,Jimmy Carter,0,538,Ford Republican
1976,New Mexico,4,Gerald Ford,4,Jimmy Carter,0,538,Ford Republican
1976,New York,41,Jimmy Carter,41,Gerald Ford,0,538,Carter Democrat
1976,North Carolina,13,Jimmy Carter,13,Gerald Ford,0,538,Carter Democrat
1976,North Dakota,3,Gerald Ford,3,Jimmy Carter,0,538,Ford Republican
1976,Ohio,25,Jimmy Carter,25,Gerald Ford,0,538,Carter Democrat
1976,Oklahoma,8,Gerald Ford,8,Jimmy Carter,0,538,Ford Republican
1976,Oregon,6,Gerald Ford,6,Jimmy Carter,0,538,Ford Republican
1976,Pennsylvania,27,Jimmy Carter,27,Gerald Ford,0,538,Carter Democrat
1976,Rhode Island,4,Jimmy Carter,4,Gerald Ford,0,538,Carter Democrat
1976,South Carolina,8,Jimmy Carter,8,Gerald Ford,0,538,Carter Democrat
1976,South Dakota,4,Gerald Ford,4,Jimmy Carter,0,538,Ford Republican
1976,Tennessee,10,Jimmy Carter,10,Gerald Ford,0,538,Carter Democrat
1976,Texas,26,Jimmy Carter,26,Gerald Ford,0,538,Carter Democrat
1976,Utah,4,Gerald Ford,4,Jimmy Carter,0,538,Ford Republican
1976,Vermont,3,Gerald Ford,3,Jimmy Carter,0,538,Ford Republican
1976,Virginia,12,Gerald Ford,12,Jimmy Carter,0,538,Ford Republican
1976,Washington,9,Gerald Ford,8,Jimmy Carter,0,538,1 faithless elector
1976,West Virginia,6,Jimmy Carter,6,Gerald Ford,0,538,Carter Democrat
1976,Wisconsin,11,Jimmy Carter,11,Gerald Ford,0,538,Carter Democrat
1976,Wyoming,3,Gerald Ford,3,Jimmy Carter,0,538,Ford Republican

1980,Alabama,9,Ronald Reagan,9,Jimmy Carter,0,538,Reagan Republican
1980,Alaska,3,Ronald Reagan,3,Jimmy Carter,0,538,Reagan Republican
1980,Arizona,6,Ronald Reagan,6,Jimmy Carter,0,538,Reagan Republican
1980,Arkansas,6,Ronald Reagan,6,Jimmy Carter,0,538,Reagan Republican
1980,California,45,Ronald Reagan,45,Jimmy Carter,0,538,Reagan home state
1980,Colorado,7,Ronald Reagan,7,Jimmy Carter,0,538,Reagan Republican
1980,Connecticut,8,Ronald Reagan,8,Jimmy Carter,0,538,Reagan Republican
1980,Delaware,3,Ronald Reagan,3,Jimmy Carter,0,538,Reagan Republican
1980,District of Columbia,3,Jimmy Carter,3,Ronald Reagan,0,538,Carter Democrat
1980,Florida,17,Ronald Reagan,17,Jimmy Carter,0,538,Reagan Republican
1980,Georgia,12,Jimmy Carter,12,Ronald Reagan,0,538,Carter home state
1980,Hawaii,4,Jimmy Carter,4,Ronald Reagan,0,538,Carter Democrat
1980,Idaho,4,Ronald Reagan,4,Jimmy Carter,0,538,Reagan Republican
1980,Illinois,26,Ronald Reagan,26,Jimmy Carter,0,538,Reagan Republican
1980,Indiana,13,Ronald Reagan,13,Jimmy Carter,0,538,Reagan Republican
1980,Iowa,8,Ronald Reagan,8,Jimmy Carter,0,538,Reagan Republican
1980,Kansas,7,Ronald Reagan,7,Jimmy Carter,0,538,Reagan Republican
1980,Kentucky,9,Ronald Reagan,9,Jimmy Carter,0,538,Reagan Republican
1980,Louisiana,10,Ronald Reagan,10,Jimmy Carter,0,538,Reagan Republican
1980,Maine,4,Ronald Reagan,4,Jimmy Carter,0,538,Reagan Republican
1980,Maryland,10,Jimmy Carter,10,Ronald Reagan,0,538,Carter Democrat
1980,Massachusetts,14,Ronald Reagan,14,Jimmy Carter,0,538,Reagan Republican
1980,Michigan,21,Ronald Reagan,21,Jimmy Carter,0,538,Reagan Republican
1980,Minnesota,10,Jimmy Carter,10,Ronald Reagan,0,538,Carter Democrat
1980,Mississippi,7,Ronald Reagan,7,Jimmy Carter,0,538,Reagan Republican
1980,Missouri,12,Ronald Reagan,12,Jimmy Carter,0,538,Reagan Republican
1980,Montana,4,Ronald Reagan,4,Jimmy Carter,0,538,Reagan Republican
1980,Nebraska,5,Ronald Reagan,5,Jimmy Carter,0,538,Reagan Republican
1980,Nevada,3,Ronald Reagan,3,Jimmy Carter,0,538,Reagan Republican
1980,New Hampshire,4,Ronald Reagan,4,Jimmy Carter,0,538,Reagan Republican
1980,New Jersey,17,Ronald Reagan,17,Jimmy Carter,0,538,Reagan Republican
1980,New Mexico,4,Ronald Reagan,4,Jimmy Carter,0,538,Reagan Republican
1980,New York,41,Ronald Reagan,41,Jimmy Carter,0,538,Reagan Republican
1980,North Carolina,13,Ronald Reagan,13,Jimmy Carter,0,538,Reagan Republican
1980,North Dakota,3,Ronald Reagan,3,Jimmy Carter,0,538,Reagan Republican
1980,Ohio,25,Ronald Reagan,25,Jimmy Carter,0,538,Reagan Republican
1980,Oklahoma,8,Ronald Reagan,8,Jimmy Carter,0,538,Reagan Republican
1980,Oregon,6,Ronald Reagan,6,Jimmy Carter,0,538,Reagan Republican
1980,Pennsylvania,27,Ronald Reagan,27,Jimmy Carter,0,538,Reagan Republican
1980,Rhode Island,4,Jimmy Carter,4,Ronald Reagan,0,538,Carter Democrat
1980,South Carolina,8,Ronald Reagan,8,Jimmy Carter,0,538,Reagan Republican
1980,South Dakota,4,Ronald Reagan,4,Jimmy Carter,0,538,Reagan Republican
1980,Tennessee,10,Ronald Reagan,10,Jimmy Carter,0,538,Reagan Republican
1980,Texas,26,Ronald Reagan,26,Jimmy Carter,0,538,Reagan Republican
1980,Utah,4,Ronald Reagan,4,Jimmy Carter,0,538,Reagan Republican
1980,Vermont,3,Ronald Reagan,3,Jimmy Carter,0,538,Reagan Republican
1980,Virginia,12,Ronald Reagan,12,Jimmy Carter,0,538,Reagan Republican
1980,Washington,9,Ronald Reagan,9,Jimmy Carter,0,538,Reagan Republican
1980,West Virginia,6,Jimmy Carter,6,Ronald Reagan,0,538,Carter Democrat
1980,Wisconsin,11,Ronald Reagan,11,Jimmy Carter,0,538,Reagan Republican
1980,Wyoming,3,Ronald Reagan,3,Jimmy Carter,0,538,Reagan Republican

1984,Alabama,9,Ronald Reagan,9,Walter Mondale,0,538,Reagan Republican
1984,Alaska,3,Ronald Reagan,3,Walter Mondale,0,538,Reagan Republican
1984,Arizona,7,Ronald Reagan,7,Walter Mondale,0,538,Reagan Republican
1984,Arkansas,6,Ronald Reagan,6,Walter Mondale,0,538,Reagan Republican
1984,California,47,Ronald Reagan,47,Walter Mondale,0,538,Reagan Republican
1984,Colorado,8,Ronald Reagan,8,Walter Mondale,0,538,Reagan Republican
1984,Connecticut,8,Ronald Reagan,8,Walter Mondale,0,538,Reagan Republican
1984,Delaware,3,Ronald Reagan,3,Walter Mondale,0,538,Reagan Republican
1984,District of Columbia,3,Walter Mondale,3,Ronald Reagan,0,538,Mondale Democrat
1984,Florida,21,Ronald Reagan,21,Walter Mondale,0,538,Reagan Republican
1984,Georgia,12,Ronald Reagan,12,Walter Mondale,0,538,Reagan Republican
1984,Hawaii,4,Ronald Reagan,4,Walter Mondale,0,538,Reagan Republican
1984,Idaho,4,Ronald Reagan,4,Walter Mondale,0,538,Reagan Republican
1984,Illinois,24,Ronald Reagan,24,Walter Mondale,0,538,Reagan Republican
1984,Indiana,12,Ronald Reagan,12,Walter Mondale,0,538,Reagan Republican
1984,Iowa,8,Ronald Reagan,8,Walter Mondale,0,538,Reagan Republican
1984,Kansas,7,Ronald Reagan,7,Walter Mondale,0,538,Reagan Republican
1984,Kentucky,9,Ronald Reagan,9,Walter Mondale,0,538,Reagan Republican
1984,Louisiana,10,Ronald Reagan,10,Walter Mondale,0,538,Reagan Republican
1984,Maine,4,Ronald Reagan,4,Walter Mondale,0,538,Reagan Republican
1984,Maryland,10,Ronald Reagan,10,Walter Mondale,0,538,Reagan Republican
1984,Massachusetts,13,Ronald Reagan,13,Walter Mondale,0,538,Reagan Republican
1984,Michigan,20,Ronald Reagan,20,Walter Mondale,0,538,Reagan Republican
1984,Minnesota,10,Walter Mondale,10,Ronald Reagan,0,538,Mondale home state
1984,Mississippi,7,Ronald Reagan,7,Walter Mondale,0,538,Reagan Republican
1984,Missouri,11,Ronald Reagan,11,Walter Mondale,0,538,Reagan Republican
1984,Montana,4,Ronald Reagan,4,Walter Mondale,0,538,Reagan Republican
1984,Nebraska,5,Ronald Reagan,5,Walter Mondale,0,538,Reagan Republican
1984,Nevada,4,Ronald Reagan,4,Walter Mondale,0,538,Reagan Republican
1984,New Hampshire,4,Ronald Reagan,4,Walter Mondale,0,538,Reagan Republican
1984,New Jersey,16,Ronald Reagan,16,Walter Mondale,0,538,Reagan Republican
1984,New Mexico,5,Ronald Reagan,5,Walter Mondale,0,538,Reagan Republican
1984,New York,36,Ronald Reagan,36,Walter Mondale,0,538,Reagan Republican
1984,North Carolina,13,Ronald Reagan,13,Walter Mondale,0,538,Reagan Republican
1984,North Dakota,3,Ronald Reagan,3,Walter Mondale,0,538,Reagan Republican
1984,Ohio,23,Ronald Reagan,23,Walter Mondale,0,538,Reagan Republican
1984,Oklahoma,8,Ronald Reagan,8,Walter Mondale,0,538,Reagan Republican
1984,Oregon,7,Ronald Reagan,7,Walter Mondale,0,538,Reagan Republican
1984,Pennsylvania,25,Ronald Reagan,25,Walter Mondale,0,538,Reagan Republican
1984,Rhode Island,4,Ronald Reagan,4,Walter Mondale,0,538,Reagan Republican
1984,South Carolina,8,Ronald Reagan,8,Walter Mondale,0,538,Reagan Republican
1984,South Dakota,3,Ronald Reagan,3,Walter Mondale,0,538,Reagan Republican
1984,Tennessee,11,Ronald Reagan,11,Walter Mondale,0,538,Reagan Republican
1984,Texas,29,Ronald Reagan,29,Walter Mondale,0,538,Reagan Republican
1984,Utah,5,Ronald Reagan,5,Walter Mondale,0,538,Reagan Republican
1984,Vermont,3,Ronald Reagan,3,Walter Mondale,0,538,Reagan Republican
1984,Virginia,12,Ronald Reagan,12,Walter Mondale,0,538,Reagan Republican
1984,Washington,10,Ronald Reagan,10,Walter Mondale,0,538,Reagan Republican
1984,West Virginia,6,Ronald Reagan,6,Walter Mondale,0,538,Reagan Republican
1984,Wisconsin,11,Ronald Reagan,11,Walter Mondale,0,538,Reagan Republican
1984,Wyoming,3,Ronald Reagan,3,Walter Mondale,0,538,Reagan Republican

1988,Alabama,9,George H.W. Bush,9,Michael Dukakis,0,538,Bush Republican
1988,Alaska,3,George H.W. Bush,3,Michael Dukakis,0,538,Bush Republican
1988,Arizona,7,George H.W. Bush,7,Michael Dukakis,0,538,Bush Republican
1988,Arkansas,6,George H.W. Bush,6,Michael Dukakis,0,538,Bush Republican
1988,California,47,George H.W. Bush,47,Michael Dukakis,0,538,Bush Republican
1988,Colorado,8,George H.W. Bush,8,Michael Dukakis,0,538,Bush Republican
1988,Connecticut,8,George H.W. Bush,8,Michael Dukakis,0,538,Bush Republican
1988,Delaware,3,George H.W. Bush,3,Michael Dukakis,0,538,Bush Republican
1988,District of Columbia,3,Michael Dukakis,3,George H.W. Bush,0,538,Dukakis Democrat
1988,Florida,21,George H.W. Bush,21,Michael Dukakis,0,538,Bush Republican
1988,Georgia,12,George H.W. Bush,12,Michael Dukakis,0,538,Bush Republican
1988,Hawaii,4,Michael Dukakis,4,George H.W. Bush,0,538,Dukakis Democrat
1988,Idaho,4,George H.W. Bush,4,Michael Dukakis,0,538,Bush Republican
1988,Illinois,24,George H.W. Bush,24,Michael Dukakis,0,538,Bush Republican
1988,Indiana,12,George H.W. Bush,12,Michael Dukakis,0,538,Bush Republican
1988,Iowa,8,Michael Dukakis,7,George H.W. Bush,0,538,1 faithless elector
1988,Kansas,7,George H.W. Bush,7,Michael Dukakis,0,538,Bush Republican
1988,Kentucky,9,George H.W. Bush,9,Michael Dukakis,0,538,Bush Republican
1988,Louisiana,10,George H.W. Bush,10,Michael Dukakis,0,538,Bush Republican
1988,Maine,4,George H.W. Bush,4,Michael Dukakis,0,538,Bush Republican
1988,Maryland,10,George H.W. Bush,10,Michael Dukakis,0,538,Bush Republican
1988,Massachusetts,13,Michael Dukakis,13,George H.W. Bush,0,538,Dukakis home state
1988,Michigan,20,George H.W. Bush,20,Michael Dukakis,0,538,Bush Republican
1988,Minnesota,10,Michael Dukakis,10,George H.W. Bush,0,538,Dukakis Democrat
1988,Mississippi,7,George H.W. Bush,7,Michael Dukakis,0,538,Bush Republican
1988,Missouri,11,George H.W. Bush,11,Michael Dukakis,0,538,Bush Republican
1988,Montana,4,George H.W. Bush,4,Michael Dukakis,0,538,Bush Republican
1988,Nebraska,5,George H.W. Bush,5,Michael Dukakis,0,538,Bush Republican
1988,Nevada,4,George H.W. Bush,4,Michael Dukakis,0,538,Bush Republican
1988,New Hampshire,4,George H.W. Bush,4,Michael Dukakis,0,538,Bush Republican
1988,New Jersey,16,George H.W. Bush,16,Michael Dukakis,0,538,Bush Republican
1988,New Mexico,5,George H.W. Bush,5,Michael Dukakis,0,538,Bush Republican
1988,New York,36,Michael Dukakis,36,George H.W. Bush,0,538,Dukakis Democrat
1988,North Carolina,13,George H.W. Bush,13,Michael Dukakis,0,538,Bush Republican
1988,North Dakota,3,George H.W. Bush,3,Michael Dukakis,0,538,Bush Republican
1988,Ohio,23,George H.W. Bush,23,Michael Dukakis,0,538,Bush Republican
1988,Oklahoma,8,George H.W. Bush,8,Michael Dukakis,0,538,Bush Republican
1988,Oregon,7,Michael Dukakis,7,George H.W. Bush,0,538,Dukakis Democrat
1988,Pennsylvania,25,George H.W. Bush,25,Michael Dukakis,0,538,Bush Republican
1988,Rhode Island,4,Michael Dukakis,4,George H.W. Bush,0,538,Dukakis Democrat
1988,South Carolina,8,George H.W. Bush,8,Michael Dukakis,0,538,Bush Republican
1988,South Dakota,3,George H.W. Bush,3,Michael Dukakis,0,538,Bush Republican
1988,Tennessee,11,George H.W. Bush,11,Michael Dukakis,0,538,Bush Republican
1988,Texas,29,George H.W. Bush,29,Michael Dukakis,0,538,Bush home state
1988,Utah,5,George H.W. Bush,5,Michael Dukakis,0,538,Bush Republican
1988,Vermont,3,George H.W. Bush,3,Michael Dukakis,0,538,Bush Republican
1988,Virginia,12,George H.W. Bush,12,Michael Dukakis,0,538,Bush Republican
1988,Washington,10,Michael Dukakis,9,George H.W. Bush,0,538,1 faithless elector
1988,West Virginia,6,Michael Dukakis,5,George H.W. Bush,0,538,1 faithless elector
1988,Wisconsin,11,Michael Dukakis,11,George H.W. Bush,0,538,Dukakis Democrat
1988,Wyoming,3,George H.W. Bush,3,Michael Dukakis,0,538,Bush Republican

1992,Alabama,9,George H.W. Bush,9,Bill Clinton,0,538,Bush Republican
1992,Alaska,3,George H.W. Bush,3,Bill Clinton,0,538,Bush Republican
1992,Arizona,8,George H.W. Bush,8,Bill Clinton,0,538,Bush Republican
1992,Arkansas,6,Bill Clinton,6,George H.W. Bush,0,538,Clinton home state
1992,California,54,Bill Clinton,54,George H.W. Bush,0,538,Clinton Democrat
1992,Colorado,8,Bill Clinton,8,George H.W. Bush,0,538,Clinton Democrat
1992,Connecticut,8,Bill Clinton,8,George H.W. Bush,0,538,Clinton Democrat
1992,Delaware,3,Bill Clinton,3,George H.W. Bush,0,538,Clinton Democrat
1992,District of Columbia,3,Bill Clinton,3,George H.W. Bush,0,538,Clinton Democrat
1992,Florida,25,George H.W. Bush,25,Bill Clinton,0,538,Bush Republican
1992,Georgia,13,Bill Clinton,13,George H.W. Bush,0,538,Clinton Democrat
1992,Hawaii,4,Bill Clinton,4,George H.W. Bush,0,538,Clinton Democrat
1992,Idaho,4,George H.W. Bush,4,Bill Clinton,0,538,Bush Republican
1992,Illinois,22,Bill Clinton,22,George H.W. Bush,0,538,Clinton Democrat
1992,Indiana,12,George H.W. Bush,12,Bill Clinton,0,538,Bush Republican
1992,Iowa,7,Bill Clinton,7,George H.W. Bush,0,538,Clinton Democrat
1992,Kansas,6,George H.W. Bush,6,Bill Clinton,0,538,Bush Republican
1992,Kentucky,8,Bill Clinton,8,George H.W. Bush,0,538,Clinton Democrat
1992,Louisiana,9,Bill Clinton,9,George H.W. Bush,0,538,Clinton Democrat
1992,Maine,4,Bill Clinton,4,George H.W. Bush,0,538,Clinton Democrat
1992,Maryland,10,Bill Clinton,10,George H.W. Bush,0,538,Clinton Democrat
1992,Massachusetts,12,Bill Clinton,12,George H.W. Bush,0,538,Clinton Democrat
1992,Michigan,18,Bill Clinton,18,George H.W. Bush,0,538,Clinton Democrat
1992,Minnesota,10,Bill Clinton,10,George H.W. Bush,0,538,Clinton Democrat
1992,Mississippi,7,George H.W. Bush,7,Bill Clinton,0,538,Bush Republican
1992,Missouri,11,Bill Clinton,11,George H.W. Bush,0,538,Clinton Democrat
1992,Montana,3,Bill Clinton,3,George H.W. Bush,0,538,Clinton Democrat
1992,Nebraska,5,George H.W. Bush,5,Bill Clinton,0,538,Bush Republican
1992,Nevada,4,Bill Clinton,4,George H.W. Bush,0,538,Clinton Democrat
1992,New Hampshire,4,Bill Clinton,4,George H.W. Bush,0,538,Clinton Democrat
1992,New Jersey,15,Bill Clinton,15,George H.W. Bush,0,538,Clinton Democrat
1992,New Mexico,5,Bill Clinton,5,George H.W. Bush,0,538,Clinton Democrat
1992,New York,33,Bill Clinton,33,George H.W. Bush,0,538,Clinton Democrat
1992,North Carolina,14,George H.W. Bush,14,Bill Clinton,0,538,Bush Republican
1992,North Dakota,3,George H.W. Bush,3,Bill Clinton,0,538,Bush Republican
1992,Ohio,21,Bill Clinton,21,George H.W. Bush,0,538,Clinton Democrat
1992,Oklahoma,8,George H.W. Bush,8,Bill Clinton,0,538,Bush Republican
1992,Oregon,7,Bill Clinton,7,George H.W. Bush,0,538,Clinton Democrat
1992,Pennsylvania,23,Bill Clinton,23,George H.W. Bush,0,538,Clinton Democrat
1992,Rhode Island,4,Bill Clinton,4,George H.W. Bush,0,538,Clinton Democrat
1992,South Carolina,8,George H.W. Bush,8,Bill Clinton,0,538,Bush Republican
1992,South Dakota,3,George H.W. Bush,3,Bill Clinton,0,538,Bush Republican
1992,Tennessee,11,Bill Clinton,11,George H.W. Bush,0,538,Clinton Democrat
1992,Texas,32,George H.W. Bush,32,Bill Clinton,0,538,Bush home state
1992,Utah,5,George H.W. Bush,5,Bill Clinton,0,538,Bush Republican
1992,Vermont,3,Bill Clinton,3,George H.W. Bush,0,538,Clinton Democrat
1992,Virginia,13,George H.W. Bush,13,Bill Clinton,0,538,Bush Republican
1992,Washington,11,Bill Clinton,11,George H.W. Bush,0,538,Clinton Democrat
1992,West Virginia,5,Bill Clinton,5,George H.W. Bush,0,538,Clinton Democrat
1992,Wisconsin,11,Bill Clinton,11,George H.W. Bush,0,538,Clinton Democrat
1992,Wyoming,3,George H.W. Bush,3,Bill Clinton,0,538,Bush Republican

1996,Alabama,9,Bob Dole,9,Bill Clinton,0,538,Dole Republican
1996,Alaska,3,Bob Dole,3,Bill Clinton,0,538,Dole Republican
1996,Arizona,8,Bill Clinton,8,Bob Dole,0,538,Clinton Democrat
1996,Arkansas,6,Bill Clinton,6,Bob Dole,0,538,Clinton home state
1996,California,54,Bill Clinton,54,Bob Dole,0,538,Clinton Democrat
1996,Colorado,8,Bob Dole,8,Bill Clinton,0,538,Dole Republican
1996,Connecticut,8,Bill Clinton,8,Bob Dole,0,538,Clinton Democrat
1996,Delaware,3,Bill Clinton,3,Bob Dole,0,538,Clinton Democrat
1996,District of Columbia,3,Bill Clinton,3,Bob Dole,0,538,Clinton Democrat
1996,Florida,25,Bill Clinton,25,Bob Dole,0,538,Clinton Democrat
1996,Georgia,13,Bob Dole,13,Bill Clinton,0,538,Dole Republican
1996,Hawaii,4,Bill Clinton,4,Bob Dole,0,538,Clinton Democrat
1996,Idaho,4,Bob Dole,4,Bill Clinton,0,538,Dole Republican
1996,Illinois,22,Bill Clinton,22,Bob Dole,0,538,Clinton Democrat
1996,Indiana,12,Bob Dole,12,Bill Clinton,0,538,Dole Republican
1996,Iowa,7,Bill Clinton,7,Bob Dole,0,538,Clinton Democrat
1996,Kansas,6,Bob Dole,6,Bill Clinton,0,538,Dole home state
1996,Kentucky,8,Bill Clinton,8,Bob Dole,0,538,Clinton Democrat
1996,Louisiana,9,Bill Clinton,9,Bob Dole,0,538,Clinton Democrat
1996,Maine,4,Bill Clinton,4,Bob Dole,0,538,Clinton Democrat
1996,Maryland,10,Bill Clinton,10,Bob Dole,0,538,Clinton Democrat
1996,Massachusetts,12,Bill Clinton,12,Bob Dole,0,538,Clinton Democrat
1996,Michigan,18,Bill Clinton,18,Bob Dole,0,538,Clinton Democrat
1996,Minnesota,10,Bill Clinton,10,Bob Dole,0,538,Clinton Democrat
1996,Mississippi,7,Bob Dole,7,Bill Clinton,0,538,Dole Republican
1996,Missouri,11,Bill Clinton,11,Bob Dole,0,538,Clinton Democrat
1996,Montana,3,Bob Dole,3,Bill Clinton,0,538,Dole Republican
1996,Nebraska,5,Bob Dole,5,Bill Clinton,0,538,Dole Republican
1996,Nevada,4,Bill Clinton,4,Bob Dole,0,538,Clinton Democrat
1996,New Hampshire,4,Bill Clinton,4,Bob Dole,0,538,Clinton Democrat
1996,New Jersey,15,Bill Clinton,15,Bob Dole,0,538,Clinton Democrat
1996,New Mexico,5,Bill Clinton,5,Bob Dole,0,538,Clinton Democrat
1996,New York,33,Bill Clinton,33,Bob Dole,0,538,Clinton Democrat
1996,North Carolina,14,Bob Dole,14,Bill Clinton,0,538,Dole Republican
1996,North Dakota,3,Bob Dole,3,Bill Clinton,0,538,Dole Republican
1996,Ohio,21,Bill Clinton,21,Bob Dole,0,538,Clinton Democrat
1996,Oklahoma,8,Bob Dole,8,Bill Clinton,0,538,Dole Republican
1996,Oregon,7,Bill Clinton,7,Bob Dole,0,538,Clinton Democrat
1996,Pennsylvania,23,Bill Clinton,23,Bob Dole,0,538,Clinton Democrat
1996,Rhode Island,4,Bill Clinton,4,Bob Dole,0,538,Clinton Democrat
1996,South Carolina,8,Bob Dole,8,Bill Clinton,0,538,Dole Republican
1996,South Dakota,3,Bob Dole,3,Bill Clinton,0,538,Dole Republican
1996,Tennessee,11,Bill Clinton,11,Bob Dole,0,538,Clinton Democrat
1996,Texas,32,Bob Dole,32,Bill Clinton,0,538,Dole Republican
1996,Utah,5,Bob Dole,5,Bill Clinton,0,538,Dole Republican
1996,Vermont,3,Bill Clinton,3,Bob Dole,0,538,Clinton Democrat
1996,Virginia,13,Bob Dole,13,Bill Clinton,0,538,Dole Republican
1996,Washington,11,Bill Clinton,11,Bob Dole,0,538,Clinton Democrat
1996,West Virginia,5,Bill Clinton,5,Bob Dole,0,538,Clinton Democrat
1996,Wisconsin,11,Bill Clinton,11,Bob Dole,0,538,Clinton Democrat
1996,Wyoming,3,Bob Dole,3,Bill Clinton,0,538,Dole Republican

2000,Alabama,9,George W. Bush,9,Al Gore,0,538,Bush Republican
2000,Alaska,3,George W. Bush,3,Al Gore,0,538,Bush Republican
2000,Arizona,8,George W. Bush,8,Al Gore,0,538,Bush Republican
2000,Arkansas,6,George W. Bush,6,Al Gore,0,538,Bush Republican
2000,California,54,Al Gore,54,George W. Bush,0,538,Gore Democrat
2000,Colorado,8,George W. Bush,8,Al Gore,0,538,Bush Republican
2000,Connecticut,8,Al Gore,8,George W. Bush,0,538,Gore Democrat
2000,Delaware,3,Al Gore,3,George W. Bush,0,538,Gore Democrat
2000,District of Columbia,3,Al Gore,2,George W. Bush,0,538,1 abstention
2000,Florida,25,George W. Bush,25,Al Gore,0,538,Disputed; awarded to Bush
